datetime,simulationProfile,simulationLevel,simulationInfo,assessmentInfo
20210826T113040,"Foxtrot","ExamHover","",""
time,positionX,positionY,positionZ,attitudeX,attitudeY,attitudeZ,velocityX,velocityY,velocityZ,reference,obstacle,score[]
34.576,1.622,-0.598,1.335,-3.881,-0.555,-98.794,0.020,0.013,-0.001,2.939,0,
34.592,1.623,-0.597,1.335,-3.881,-0.564,-98.921,0.020,0.013,-0.001,2.939,0,
34.609,1.623,-0.597,1.335,-3.882,-0.562,-98.959,0.011,0.012,-0.005,2.938,0,
34.626,1.623,-0.597,1.335,-3.883,-0.560,-98.998,0.022,0.010,0.006,2.938,0,
34.642,1.623,-0.597,1.335,-3.884,-0.559,-99.037,0.014,0.011,0.002,2.938,0,
34.659,1.624,-0.597,1.335,-3.885,-0.557,-99.075,0.014,0.011,0.002,2.938,0,
34.676,1.624,-0.597,1.335,-3.886,-0.555,-99.114,0.014,0.011,0.002,2.937,0,
34.692,1.624,-0.596,1.335,-3.887,-0.553,-99.153,0.014,0.011,0.002,2.937,0,
34.709,1.624,-0.596,1.335,-3.888,-0.551,-99.192,0.014,0.011,0.002,2.937,0,
34.726,1.625,-0.596,1.336,-3.889,-0.549,-99.230,0.014,0.011,0.002,2.937,0,
34.742,1.625,-0.596,1.336,-3.890,-0.548,-99.269,0.014,0.011,0.002,2.936,0,
34.759,1.625,-0.596,1.336,-3.891,-0.546,-99.308,0.014,0.011,0.002,2.936,0,
34.776,1.625,-0.596,1.336,-3.892,-0.544,-99.347,0.014,0.011,0.002,2.936,0,
34.792,1.625,-0.595,1.336,-3.893,-0.542,-99.385,0.014,0.011,0.002,2.936,0,
34.809,1.626,-0.595,1.336,-3.895,-0.540,-99.424,0.014,0.011,0.002,2.935,0,
34.826,1.626,-0.595,1.336,-3.896,-0.538,-99.463,0.014,0.011,0.002,2.935,0,
34.842,1.626,-0.595,1.336,-3.897,-0.536,-99.461,0.014,0.011,0.002,2.935,0,
34.859,1.626,-0.595,1.336,-3.899,-0.534,-99.395,0.003,0.010,-0.004,2.935,0,
34.876,1.626,-0.594,1.336,-3.901,-0.531,-99.329,0.019,0.012,0.006,2.934,0,
34.892,1.627,-0.594,1.336,-3.904,-0.528,-99.263,0.010,0.011,0.001,2.934,0,
34.909,1.627,-0.594,1.336,-3.906,-0.525,-99.197,0.010,0.011,0.001,2.934,0,
34.926,1.627,-0.594,1.336,-3.908,-0.522,-99.131,0.010,0.011,0.001,2.934,0,
34.942,1.627,-0.594,1.336,-3.910,-0.520,-99.065,0.010,0.011,0.001,2.934,0,
34.959,1.627,-0.594,1.336,-3.912,-0.517,-98.998,0.010,0.011,0.001,2.933,0,
34.976,1.627,-0.593,1.336,-3.914,-0.514,-98.932,0.010,0.011,0.001,2.933,0,
34.992,1.628,-0.593,1.336,-3.917,-0.511,-98.866,0.010,0.011,0.001,2.933,0,
35.009,1.628,-0.593,1.336,-3.919,-0.509,-98.800,0.010,0.011,0.001,2.933,0,
35.025,1.628,-0.593,1.336,-3.921,-0.506,-98.734,0.010,0.011,0.001,2.933,0,
35.042,1.628,-0.593,1.336,-3.923,-0.503,-98.668,0.010,0.011,0.001,2.932,0,
35.059,1.628,-0.592,1.336,-3.925,-0.500,-98.602,0.010,0.011,0.001,2.932,0,
35.075,1.628,-0.592,1.336,-3.927,-0.498,-98.536,0.010,0.011,0.001,2.932,0,
35.092,1.628,-0.592,1.336,-3.929,-0.494,-98.464,0.010,0.011,0.001,2.932,0,
35.109,1.629,-0.592,1.336,-3.927,-0.487,-98.373,0.003,0.010,-0.003,2.932,0,
35.125,1.629,-0.592,1.336,-3.926,-0.481,-98.283,0.009,0.011,0.004,2.932,0,
35.142,1.629,-0.592,1.336,-3.924,-0.474,-98.192,0.004,0.010,0.001,2.932,0,
35.159,1.629,-0.591,1.336,-3.923,-0.467,-98.101,0.004,0.010,0.001,2.932,0,
35.175,1.629,-0.591,1.336,-3.921,-0.461,-98.011,0.004,0.010,0.001,2.931,0,
35.192,1.629,-0.591,1.336,-3.920,-0.454,-97.920,0.004,0.010,0.001,2.931,0,
35.209,1.629,-0.591,1.336,-3.918,-0.448,-97.830,0.004,0.010,0.001,2.931,0,
35.225,1.629,-0.591,1.336,-3.917,-0.441,-97.739,0.004,0.010,0.001,2.931,0,
35.242,1.629,-0.591,1.336,-3.915,-0.434,-97.648,0.004,0.010,0.001,2.931,0,
35.259,1.629,-0.590,1.336,-3.913,-0.428,-97.558,0.004,0.010,0.001,2.931,0,
35.275,1.629,-0.590,1.336,-3.912,-0.421,-97.467,0.004,0.010,0.001,2.931,0,
35.292,1.629,-0.590,1.336,-3.910,-0.415,-97.377,0.004,0.010,0.001,2.931,0,
35.309,1.629,-0.590,1.336,-3.909,-0.408,-97.286,0.004,0.010,0.001,2.931,0,
35.325,1.629,-0.590,1.336,-3.907,-0.401,-97.196,0.004,0.010,0.001,2.931,0,
35.342,1.629,-0.590,1.336,-3.907,-0.397,-97.120,0.004,0.010,0.001,2.931,0,
35.359,1.629,-0.589,1.336,-3.911,-0.397,-97.073,-0.005,0.008,-0.004,2.930,0,
35.375,1.630,-0.589,1.336,-3.914,-0.397,-97.025,0.012,0.010,0.007,2.930,0,
35.392,1.630,-0.589,1.336,-3.917,-0.396,-96.978,0.003,0.008,0.002,2.930,0,
35.409,1.630,-0.589,1.336,-3.920,-0.396,-96.930,0.003,0.008,0.002,2.930,0,
35.425,1.630,-0.589,1.336,-3.924,-0.396,-96.882,0.003,0.008,0.002,2.930,0,
35.442,1.630,-0.589,1.336,-3.927,-0.396,-96.835,0.003,0.008,0.002,2.930,0,
35.459,1.630,-0.589,1.336,-3.930,-0.396,-96.787,0.003,0.008,0.002,2.930,0,
35.475,1.630,-0.588,1.336,-3.934,-0.395,-96.740,0.003,0.008,0.002,2.930,0,
35.492,1.630,-0.588,1.336,-3.937,-0.395,-96.692,0.003,0.008,0.002,2.930,0,
35.509,1.630,-0.588,1.336,-3.940,-0.395,-96.645,0.003,0.008,0.002,2.930,0,
35.525,1.630,-0.588,1.336,-3.944,-0.395,-96.597,0.003,0.008,0.002,2.930,0,
35.542,1.630,-0.588,1.336,-3.947,-0.394,-96.550,0.003,0.008,0.002,2.930,0,
35.559,1.630,-0.588,1.336,-3.950,-0.394,-96.502,0.003,0.008,0.002,2.929,0,
35.575,1.630,-0.588,1.336,-3.953,-0.394,-96.454,0.003,0.008,0.002,2.929,0,
35.592,1.630,-0.588,1.336,-3.955,-0.394,-96.431,0.003,0.008,0.002,2.929,0,
35.609,1.630,-0.587,1.337,-3.954,-0.396,-96.440,-0.007,0.007,-0.005,2.929,0,
35.625,1.630,-0.587,1.337,-3.954,-0.397,-96.449,0.009,0.008,0.007,2.929,0,
35.642,1.630,-0.587,1.337,-3.953,-0.398,-96.458,-0.001,0.007,0.001,2.929,0,
35.659,1.630,-0.587,1.337,-3.952,-0.400,-96.467,-0.001,0.007,0.001,2.929,0,
35.675,1.630,-0.587,1.337,-3.951,-0.401,-96.477,-0.001,0.007,0.001,2.929,0,
35.692,1.630,-0.587,1.337,-3.951,-0.403,-96.486,-0.001,0.007,0.001,2.929,0,
35.709,1.630,-0.587,1.337,-3.950,-0.404,-96.495,-0.001,0.007,0.001,2.929,0,
35.725,1.630,-0.587,1.337,-3.949,-0.405,-96.504,-0.001,0.007,0.001,2.929,0,
35.742,1.630,-0.586,1.337,-3.948,-0.407,-96.513,-0.001,0.007,0.001,2.929,0,
35.759,1.630,-0.586,1.337,-3.948,-0.408,-96.523,-0.001,0.007,0.001,2.929,0,
35.775,1.630,-0.586,1.337,-3.947,-0.410,-96.532,-0.001,0.007,0.001,2.929,0,
35.792,1.630,-0.586,1.337,-3.946,-0.411,-96.541,-0.001,0.007,0.001,2.929,0,
35.809,1.630,-0.586,1.337,-3.945,-0.412,-96.550,-0.001,0.007,0.001,2.929,0,
35.825,1.630,-0.586,1.337,-3.945,-0.414,-96.559,-0.001,0.007,0.001,2.929,0,
35.842,1.630,-0.586,1.337,-3.943,-0.414,-96.583,-0.001,0.007,0.001,2.929,0,
35.859,1.630,-0.586,1.337,-3.941,-0.413,-96.622,-0.011,0.004,-0.006,2.929,0,
35.875,1.630,-0.586,1.337,-3.939,-0.412,-96.662,0.004,0.006,0.006,2.929,0,
35.892,1.630,-0.586,1.337,-3.937,-0.411,-96.701,-0.005,0.004,-0.001,2.929,0,
35.909,1.630,-0.585,1.337,-3.935,-0.410,-96.741,-0.005,0.004,-0.001,2.929,0,
35.925,1.630,-0.585,1.337,-3.933,-0.409,-96.780,-0.005,0.004,-0.001,2.929,0,
35.942,1.630,-0.585,1.337,-3.931,-0.408,-96.819,-0.005,0.004,-0.001,2.930,0,
35.959,1.629,-0.585,1.337,-3.929,-0.407,-96.859,-0.005,0.004,-0.001,2.930,0,
35.975,1.629,-0.585,1.337,-3.927,-0.406,-96.898,-0.005,0.004,-0.001,2.930,0,
35.992,1.629,-0.585,1.337,-3.925,-0.405,-96.938,-0.005,0.004,-0.001,2.930,0,
36.009,1.629,-0.585,1.337,-3.923,-0.404,-96.977,-0.005,0.004,-0.001,2.930,0,
36.025,1.629,-0.585,1.337,-3.921,-0.403,-97.017,-0.005,0.004,-0.001,2.930,0,
36.042,1.629,-0.585,1.337,-3.919,-0.402,-97.056,-0.005,0.004,-0.001,2.930,0,
36.059,1.629,-0.585,1.337,-3.917,-0.401,-97.096,-0.005,0.004,-0.001,2.930,0,
36.075,1.629,-0.585,1.337,-3.915,-0.400,-97.135,-0.005,0.004,-0.001,2.930,0,
36.092,1.629,-0.585,1.337,-3.913,-0.400,-97.174,-0.005,0.004,-0.001,2.930,0,
36.109,1.629,-0.585,1.337,-3.913,-0.403,-97.207,-0.009,0.003,-0.003,2.930,0,
36.125,1.629,-0.585,1.337,-3.914,-0.405,-97.241,-0.002,0.006,0.001,2.930,0,
36.142,1.629,-0.584,1.336,-3.914,-0.408,-97.275,-0.006,0.005,-0.002,2.930,0,
36.159,1.628,-0.584,1.336,-3.914,-0.410,-97.309,-0.006,0.005,-0.002,2.930,0,
36.175,1.628,-0.584,1.336,-3.914,-0.413,-97.342,-0.006,0.005,-0.002,2.931,0,
36.192,1.628,-0.584,1.336,-3.914,-0.416,-97.376,-0.006,0.005,-0.002,2.931,0,
36.209,1.628,-0.584,1.336,-3.914,-0.418,-97.410,-0.006,0.005,-0.002,2.931,0,
36.225,1.628,-0.584,1.336,-3.914,-0.421,-97.443,-0.006,0.005,-0.002,2.931,0,
36.242,1.628,-0.584,1.336,-3.915,-0.424,-97.477,-0.006,0.005,-0.002,2.931,0,
36.259,1.628,-0.584,1.336,-3.915,-0.426,-97.511,-0.006,0.005,-0.002,2.931,0,
36.275,1.628,-0.584,1.336,-3.915,-0.429,-97.545,-0.006,0.005,-0.002,2.931,0,
36.292,1.628,-0.584,1.336,-3.915,-0.432,-97.578,-0.006,0.005,-0.002,2.931,0,
36.309,1.628,-0.584,1.336,-3.915,-0.434,-97.612,-0.006,0.005,-0.002,2.931,0,
36.325,1.627,-0.584,1.336,-3.915,-0.437,-97.646,-0.006,0.005,-0.002,2.931,0,
36.342,1.627,-0.583,1.336,-3.915,-0.439,-97.676,-0.006,0.005,-0.002,2.931,0,
36.359,1.627,-0.583,1.336,-3.912,-0.439,-97.678,-0.008,0.004,-0.003,2.931,0,
36.375,1.627,-0.583,1.336,-3.908,-0.438,-97.679,-0.009,0.008,0.001,2.932,0,
36.392,1.627,-0.583,1.336,-3.904,-0.437,-97.681,-0.011,0.007,-0.001,2.932,0,
36.408,1.627,-0.583,1.336,-3.901,-0.437,-97.683,-0.011,0.007,-0.001,2.932,0,
36.425,1.626,-0.583,1.336,-3.897,-0.436,-97.685,-0.011,0.007,-0.001,2.932,0,
36.442,1.626,-0.583,1.336,-3.894,-0.435,-97.687,-0.011,0.007,-0.001,2.932,0,
36.458,1.626,-0.583,1.336,-3.890,-0.435,-97.689,-0.011,0.007,-0.001,2.932,0,
36.475,1.626,-0.583,1.336,-3.887,-0.434,-97.691,-0.011,0.007,-0.001,2.933,0,
36.492,1.626,-0.582,1.336,-3.883,-0.434,-97.693,-0.011,0.007,-0.001,2.933,0,
36.508,1.626,-0.582,1.336,-3.880,-0.433,-97.695,-0.011,0.007,-0.001,2.933,0,
36.525,1.625,-0.582,1.336,-3.876,-0.432,-97.697,-0.011,0.007,-0.001,2.933,0,
36.542,1.625,-0.582,1.336,-3.873,-0.432,-97.699,-0.011,0.007,-0.001,2.933,0,
36.558,1.625,-0.582,1.336,-3.869,-0.431,-97.701,-0.011,0.007,-0.001,2.933,0,
36.575,1.625,-0.582,1.336,-3.866,-0.431,-97.703,-0.011,0.007,-0.001,2.933,0,
36.592,1.625,-0.582,1.336,-3.863,-0.423,-97.593,-0.011,0.007,-0.001,2.934,0,
36.608,1.624,-0.582,1.336,-3.861,-0.405,-97.297,-0.018,0.003,-0.006,2.934,0,
36.625,1.624,-0.582,1.336,-3.859,-0.387,-97.000,-0.008,0.011,0.004,2.934,0,
36.642,1.624,-0.581,1.336,-3.857,-0.368,-96.704,-0.014,0.007,-0.001,2.934,0,
36.658,1.624,-0.581,1.336,-3.855,-0.350,-96.407,-0.014,0.007,-0.001,2.934,0,
36.675,1.623,-0.581,1.336,-3.853,-0.332,-96.111,-0.014,0.007,-0.001,2.935,0,
36.692,1.623,-0.581,1.336,-3.851,-0.313,-95.814,-0.014,0.007,-0.001,2.935,0,
36.708,1.623,-0.581,1.336,-3.848,-0.295,-95.518,-0.014,0.007,-0.001,2.935,0,
36.725,1.623,-0.581,1.336,-3.846,-0.277,-95.221,-0.014,0.007,-0.001,2.935,0,
36.742,1.623,-0.581,1.336,-3.844,-0.259,-94.924,-0.014,0.007,-0.001,2.936,0,
36.758,1.622,-0.581,1.336,-3.841,-0.240,-94.628,-0.014,0.007,-0.001,2.936,0,
36.775,1.622,-0.581,1.336,-3.838,-0.222,-94.331,-0.014,0.007,-0.001,2.936,0,
36.792,1.622,-0.580,1.336,-3.835,-0.204,-94.035,-0.014,0.007,-0.001,2.936,0,
36.808,1.622,-0.580,1.336,-3.833,-0.186,-93.738,-0.014,0.007,-0.001,2.936,0,
36.825,1.621,-0.580,1.336,-3.830,-0.167,-93.442,-0.014,0.007,-0.001,2.937,0,
36.842,1.621,-0.580,1.336,-3.828,-0.143,-93.065,-0.014,0.007,-0.001,2.937,0,
36.858,1.621,-0.580,1.336,-3.830,-0.100,-92.426,-0.018,0.004,-0.004,2.937,0,
36.875,1.621,-0.580,1.336,-3.832,-0.057,-91.787,-0.013,0.009,0.002,2.937,0,
36.892,1.620,-0.580,1.336,-3.834,-0.014,-91.148,-0.017,0.006,-0.002,2.938,0,
36.908,1.620,-0.580,1.336,-3.835,0.029,-90.509,-0.017,0.006,-0.002,2.938,0,
36.925,1.620,-0.580,1.336,-3.836,0.072,-89.870,-0.017,0.006,-0.002,2.938,0,
36.942,1.619,-0.579,1.335,-3.836,0.115,-89.231,-0.017,0.006,-0.002,2.938,0,
36.958,1.619,-0.579,1.335,-3.835,0.158,-88.592,-0.017,0.006,-0.002,2.939,0,
36.975,1.619,-0.579,1.335,-3.835,0.201,-87.953,-0.017,0.006,-0.002,2.939,0,
36.992,1.619,-0.579,1.335,-3.833,0.244,-87.315,-0.017,0.006,-0.002,2.939,0,
37.008,1.618,-0.579,1.335,-3.831,0.287,-86.676,-0.017,0.006,-0.002,2.939,0,
37.025,1.618,-0.579,1.335,-3.829,0.331,-86.037,-0.017,0.006,-0.002,2.940,0,
37.042,1.618,-0.579,1.335,-3.826,0.374,-85.398,-0.017,0.006,-0.002,2.940,0,
37.058,1.617,-0.579,1.335,-3.823,0.417,-84.759,-0.017,0.006,-0.002,2.940,0,
37.075,1.617,-0.579,1.335,-3.819,0.460,-84.120,-0.017,0.006,-0.002,2.940,0,
37.092,1.617,-0.579,1.335,-3.815,0.493,-83.576,-0.017,0.006,-0.002,2.941,0,
37.108,1.617,-0.578,1.335,-3.809,0.508,-83.215,-0.020,0.003,-0.006,2.941,0,
37.125,1.616,-0.578,1.335,-3.803,0.523,-82.853,-0.014,0.015,0.005,2.941,0,
37.142,1.616,-0.578,1.335,-3.797,0.538,-82.491,-0.018,0.010,-0.000,2.941,0,
37.158,1.616,-0.578,1.335,-3.791,0.553,-82.129,-0.018,0.010,-0.000,2.942,0,
37.175,1.615,-0.578,1.335,-3.784,0.567,-81.767,-0.018,0.010,-0.000,2.942,0,
37.192,1.615,-0.577,1.335,-3.778,0.582,-81.405,-0.018,0.010,-0.000,2.942,0,
37.208,1.615,-0.577,1.335,-3.772,0.597,-81.043,-0.018,0.010,-0.000,2.942,0,
37.225,1.615,-0.577,1.335,-3.765,0.612,-80.681,-0.018,0.010,-0.000,2.943,0,
37.242,1.614,-0.577,1.335,-3.758,0.626,-80.319,-0.018,0.010,-0.000,2.943,0,
37.258,1.614,-0.577,1.335,-3.752,0.641,-79.957,-0.018,0.010,-0.000,2.943,0,
37.275,1.614,-0.577,1.335,-3.745,0.656,-79.595,-0.018,0.010,-0.000,2.943,0,
37.292,1.613,-0.576,1.335,-3.738,0.670,-79.233,-0.018,0.010,-0.000,2.944,0,
37.308,1.613,-0.576,1.335,-3.731,0.685,-78.871,-0.018,0.010,-0.000,2.944,0,
37.325,1.613,-0.576,1.335,-3.724,0.699,-78.509,-0.018,0.010,-0.000,2.944,0,
37.342,1.612,-0.576,1.335,-3.718,0.708,-78.237,-0.018,0.010,-0.000,2.944,0,
37.358,1.612,-0.576,1.335,-3.720,0.698,-78.291,-0.018,0.010,-0.000,2.945,0,
37.375,1.612,-0.575,1.335,-3.721,0.689,-78.345,-0.014,0.015,-0.001,2.945,0,
37.392,1.612,-0.575,1.335,-3.722,0.679,-78.399,-0.014,0.015,-0.001,2.945,0,
37.408,1.612,-0.575,1.335,-3.723,0.669,-78.453,-0.014,0.015,-0.001,2.945,0,
37.425,1.611,-0.575,1.335,-3.724,0.659,-78.508,-0.014,0.015,-0.001,2.945,0,
37.442,1.611,-0.574,1.335,-3.726,0.649,-78.562,-0.014,0.015,-0.001,2.946,0,
37.458,1.611,-0.574,1.335,-3.727,0.639,-78.616,-0.014,0.015,-0.001,2.946,0,
37.475,1.611,-0.574,1.335,-3.728,0.629,-78.670,-0.014,0.015,-0.001,2.946,0,
37.492,1.610,-0.574,1.335,-3.729,0.619,-78.724,-0.014,0.015,-0.001,2.946,0,
37.508,1.610,-0.573,1.335,-3.730,0.609,-78.778,-0.014,0.015,-0.001,2.946,0,
37.525,1.610,-0.573,1.335,-3.731,0.599,-78.832,-0.014,0.015,-0.001,2.946,0,
37.542,1.610,-0.573,1.335,-3.733,0.589,-78.886,-0.014,0.015,-0.001,2.947,0,
37.558,1.609,-0.573,1.335,-3.734,0.579,-78.940,-0.014,0.015,-0.001,2.947,0,
37.575,1.609,-0.573,1.335,-3.735,0.569,-78.994,-0.014,0.015,-0.001,2.947,0,
37.592,1.609,-0.572,1.335,-3.736,0.557,-79.088,-0.014,0.015,-0.001,2.947,0,
37.608,1.609,-0.572,1.335,-3.736,0.539,-79.371,-0.016,0.013,-0.003,2.947,0,
37.625,1.609,-0.572,1.335,-3.737,0.521,-79.654,-0.012,0.016,0.001,2.947,0,
37.642,1.608,-0.572,1.335,-3.737,0.502,-79.937,-0.014,0.014,-0.001,2.948,0,
37.658,1.608,-0.571,1.335,-3.737,0.484,-80.220,-0.014,0.014,-0.001,2.948,0,
37.675,1.608,-0.571,1.335,-3.738,0.466,-80.503,-0.014,0.014,-0.001,2.948,0,
37.692,1.608,-0.571,1.335,-3.738,0.447,-80.786,-0.014,0.014,-0.001,2.948,0,
37.708,1.607,-0.571,1.335,-3.738,0.429,-81.069,-0.014,0.014,-0.001,2.948,0,
37.725,1.607,-0.570,1.335,-3.738,0.411,-81.352,-0.014,0.014,-0.001,2.949,0,
37.742,1.607,-0.570,1.335,-3.737,0.392,-81.635,-0.014,0.014,-0.001,2.949,0,
37.758,1.607,-0.570,1.335,-3.737,0.374,-81.918,-0.014,0.014,-0.001,2.949,0,
37.775,1.606,-0.570,1.335,-3.737,0.356,-82.201,-0.014,0.014,-0.001,2.949,0,
37.791,1.606,-0.570,1.335,-3.736,0.337,-82.483,-0.014,0.014,-0.001,2.949,0,
37.808,1.606,-0.569,1.335,-3.736,0.319,-82.766,-0.014,0.014,-0.001,2.949,0,
37.825,1.606,-0.569,1.335,-3.735,0.301,-83.049,-0.014,0.014,-0.001,2.950,0,
37.841,1.606,-0.569,1.335,-3.735,0.282,-83.329,-0.014,0.014,-0.001,2.950,0,
37.858,1.605,-0.569,1.335,-3.737,0.264,-83.579,-0.015,0.012,-0.002,2.950,0,
37.875,1.605,-0.568,1.335,-3.739,0.246,-83.829,-0.011,0.016,-0.001,2.950,0,
37.891,1.605,-0.568,1.335,-3.740,0.228,-84.079,-0.012,0.015,-0.003,2.950,0,
37.908,1.605,-0.568,1.335,-3.742,0.210,-84.329,-0.012,0.015,-0.003,2.950,0,
37.925,1.605,-0.568,1.335,-3.744,0.192,-84.580,-0.012,0.015,-0.003,2.951,0,
37.941,1.604,-0.567,1.335,-3.745,0.174,-84.830,-0.012,0.015,-0.003,2.951,0,
37.958,1.604,-0.567,1.334,-3.747,0.155,-85.080,-0.012,0.015,-0.003,2.951,0,
37.975,1.604,-0.567,1.334,-3.748,0.137,-85.330,-0.012,0.015,-0.003,2.951,0,
37.991,1.604,-0.567,1.334,-3.750,0.119,-85.580,-0.012,0.015,-0.003,2.951,0,
38.008,1.604,-0.566,1.334,-3.751,0.101,-85.830,-0.012,0.015,-0.003,2.951,0,
38.025,1.603,-0.566,1.334,-3.752,0.083,-86.080,-0.012,0.015,-0.003,2.951,0,
38.041,1.603,-0.566,1.334,-3.753,0.065,-86.330,-0.012,0.015,-0.003,2.952,0,
38.058,1.603,-0.566,1.334,-3.754,0.046,-86.581,-0.012,0.015,-0.003,2.952,0,
38.075,1.603,-0.565,1.334,-3.755,0.028,-86.831,-0.012,0.015,-0.003,2.952,0,
38.091,1.603,-0.565,1.334,-3.756,0.010,-87.081,-0.012,0.015,-0.003,2.952,0,
38.108,1.602,-0.565,1.334,-3.758,0.009,-87.152,-0.012,0.015,-0.003,2.952,0,
38.125,1.602,-0.565,1.334,-3.760,0.009,-87.218,-0.007,0.010,-0.005,2.952,0,
38.141,1.602,-0.565,1.334,-3.761,0.008,-87.283,-0.007,0.009,-0.005,2.952,0,
38.158,1.602,-0.564,1.334,-3.763,0.008,-87.349,-0.007,0.009,-0.005,2.952,0,
38.175,1.602,-0.564,1.334,-3.765,0.008,-87.415,-0.007,0.009,-0.005,2.952,0,
38.191,1.602,-0.564,1.334,-3.767,0.007,-87.480,-0.007,0.009,-0.005,2.953,0,
38.208,1.602,-0.564,1.334,-3.769,0.007,-87.546,-0.007,0.009,-0.005,2.953,0,
38.225,1.602,-0.564,1.333,-3.770,0.006,-87.611,-0.007,0.009,-0.005,2.953,0,
38.241,1.602,-0.564,1.333,-3.772,0.006,-87.677,-0.007,0.009,-0.005,2.953,0,
38.258,1.601,-0.564,1.333,-3.774,0.006,-87.742,-0.007,0.009,-0.005,2.953,0,
38.275,1.601,-0.563,1.333,-3.776,0.005,-87.808,-0.007,0.009,-0.005,2.953,0,
38.291,1.601,-0.563,1.333,-3.778,0.005,-87.874,-0.007,0.009,-0.005,2.953,0,
38.308,1.601,-0.563,1.333,-3.779,0.004,-87.939,-0.007,0.009,-0.005,2.953,0,
38.325,1.601,-0.563,1.333,-3.781,0.004,-88.005,-0.007,0.009,-0.005,2.953,0,
38.341,1.601,-0.563,1.333,-3.783,0.004,-88.070,-0.007,0.009,-0.005,2.953,0,
38.358,1.601,-0.563,1.333,-3.782,0.011,-87.982,-0.007,0.009,-0.005,2.953,0,
38.375,1.601,-0.563,1.333,-3.782,0.019,-87.889,-0.004,0.005,-0.003,2.953,0,
38.391,1.601,-0.562,1.333,-3.781,0.027,-87.797,-0.003,0.005,-0.003,2.953,0,
38.408,1.601,-0.562,1.333,-3.780,0.035,-87.704,-0.003,0.005,-0.003,2.953,0,
38.425,1.601,-0.562,1.333,-3.780,0.043,-87.612,-0.003,0.005,-0.003,2.953,0,
38.441,1.600,-0.562,1.333,-3.779,0.051,-87.519,-0.003,0.005,-0.003,2.954,0,
38.458,1.600,-0.562,1.333,-3.778,0.059,-87.427,-0.003,0.005,-0.003,2.954,0,
38.475,1.600,-0.562,1.333,-3.778,0.067,-87.334,-0.003,0.005,-0.003,2.954,0,
38.491,1.600,-0.562,1.332,-3.777,0.075,-87.242,-0.003,0.005,-0.003,2.954,0,
38.508,1.600,-0.562,1.332,-3.776,0.083,-87.149,-0.003,0.005,-0.003,2.954,0,
38.525,1.600,-0.562,1.332,-3.775,0.091,-87.057,-0.003,0.005,-0.003,2.954,0,
38.541,1.600,-0.562,1.332,-3.775,0.099,-86.964,-0.003,0.005,-0.003,2.954,0,
38.558,1.600,-0.562,1.332,-3.774,0.107,-86.872,-0.003,0.005,-0.003,2.954,0,
38.575,1.600,-0.562,1.332,-3.773,0.115,-86.779,-0.003,0.005,-0.003,2.954,0,
38.591,1.600,-0.561,1.332,-3.772,0.123,-86.687,-0.003,0.005,-0.003,2.954,0,
38.608,1.600,-0.562,1.332,-3.769,-0.374,-86.519,-0.003,0.005,-0.003,2.954,0,
38.625,1.600,-0.562,1.332,-3.767,-0.881,-86.349,0.002,-0.013,0.001,2.954,0,
38.641,1.600,-0.562,1.332,-3.766,-1.388,-86.180,0.002,-0.013,0.001,2.954,0,
38.658,1.600,-0.562,1.332,-3.767,-1.896,-86.010,0.002,-0.013,0.001,2.954,0,
38.675,1.600,-0.563,1.332,-3.770,-2.403,-85.840,0.002,-0.013,0.001,2.954,0,
38.691,1.600,-0.563,1.332,-3.773,-2.911,-85.671,0.002,-0.013,0.001,2.954,0,
38.708,1.600,-0.563,1.332,-3.779,-3.418,-85.501,0.002,-0.013,0.001,2.954,0,
38.725,1.600,-0.563,1.332,-3.786,-3.925,-85.331,0.002,-0.013,0.001,2.954,0,
38.741,1.600,-0.563,1.332,-3.794,-4.433,-85.161,0.002,-0.013,0.001,2.954,0,
38.758,1.600,-0.564,1.332,-3.804,-4.940,-84.990,0.002,-0.013,0.001,2.954,0,
38.775,1.600,-0.564,1.332,-3.816,-5.447,-84.820,0.002,-0.013,0.001,2.954,0,
38.791,1.600,-0.564,1.332,-3.829,-5.955,-84.649,0.002,-0.013,0.001,2.954,0,
38.808,1.600,-0.564,1.332,-3.843,-6.462,-84.478,0.002,-0.013,0.001,2.954,0,
38.825,1.600,-0.565,1.332,-3.860,-6.969,-84.306,0.002,-0.013,0.001,2.954,0,
38.841,1.600,-0.565,1.332,-3.870,-7.289,-84.164,0.002,-0.013,0.001,2.954,0,
38.858,1.601,-0.571,1.332,-3.862,-7.128,-84.097,0.000,-0.032,-0.003,2.955,0,
38.875,1.602,-0.575,1.332,-3.854,-6.966,-84.030,0.036,-0.326,0.003,2.955,0,
38.891,1.602,-0.580,1.332,-3.846,-6.805,-83.963,0.028,-0.285,-0.000,2.955,0,
38.908,1.602,-0.585,1.332,-3.838,-6.644,-83.896,0.028,-0.285,-0.000,2.956,0,
38.925,1.603,-0.589,1.332,-3.830,-6.483,-83.830,0.028,-0.285,-0.000,2.956,0,
38.941,1.603,-0.594,1.332,-3.821,-6.321,-83.763,0.028,-0.285,-0.000,2.957,0,
38.958,1.604,-0.599,1.332,-3.812,-6.160,-83.696,0.028,-0.285,-0.000,2.957,0,
38.975,1.604,-0.604,1.332,-3.803,-5.999,-83.629,0.028,-0.285,-0.000,2.958,0,
38.991,1.605,-0.608,1.332,-3.794,-5.838,-83.562,0.028,-0.285,-0.000,2.958,0,
